,Height(Inches),Weight(Pounds)
3886,69.2314686833257,173.829606022707
3887,73.884575949743,209.626572419174
3888,70.2475311041381,190.882937250424
3889,64.1178916502217,147.399589914605
3890,67.0221444834477,191.87457312788
3891,69.6748184754065,194.455593554963
3892,69.2949121484848,198.956076591684
3893,67.6984505178563,179.287031263939
3894,64.6185128824824,169.021100731815
3895,63.9777044983261,142.343711561615
3896,71.2302284629934,212.752855482248
3897,71.6388214240745,196.420170259723
3898,67.0319802933961,171.732943347725
3899,62.6429710950535,140.042018509502
3900,70.6475141490876,201.2655905099
3901,66.8882494755539,174.086875736044
3902,76.2393666681996,229.294745824706
3903,71.8271747900718,212.867963025049
3904,69.0676816041352,194.822086911727
3905,71.3012228276606,224.357532518425
3906,71.5903472755779,210.046394665473
3907,68.1332102674215,191.588221045901
3908,69.8424545787291,174.213404449956
3909,77.0673550156967,249.110241600421
3910,67.2820244545793,182.269967984594
3911,66.7960364899697,161.585591056127
3912,66.1487831560917,170.793778489157
3913,68.1861656592132,171.528338387337
3914,71.8457779434424,192.39048440549
3915,67.6242757404535,178.233066353302
3916,68.6564917272265,188.589565709332
3917,65.6055455395965,190.005414854354
3918,76.5371613195285,243.267497419798
3919,70.4401616680842,214.17251207073
3920,61.5141294021722,136.471510645135
3921,69.5036473738117,198.721843463453
3922,63.820818667219,155.187428152435
3923,67.1921025928344,175.590881865137
3924,69.1025947094925,192.433733864839
3925,69.1692908245573,186.306298774477
3926,67.1518639381071,183.689826234423
3927,67.8190821483444,189.720348321737
3928,68.9162339563182,183.109209603338
3929,66.116644596928,146.189967034633
3930,67.4586851826768,182.959215858444
3931,68.3319576911493,204.681430732802
3932,67.7300813566241,175.95379704853
3933,71.7817140738157,196.522152004661
3934,67.2274450523167,182.546137959834
3935,68.8026918034643,184.765811309672
3936,69.5241003129209,184.109730174762
3937,68.4823336773937,178.547208187336
3938,70.5621887288753,181.18637091709
3939,69.5693470420185,199.82928211617
3940,64.7176246069987,167.111674312998
3941,69.8274877880673,206.592175127763
3942,70.7856278192419,198.936792160038
3943,68.2296038311483,189.841976070972
3944,67.030415060392,183.249614417679
3945,66.634691023532,165.461382023424
3946,70.4666227168029,187.283252209128
3947,74.2930365320761,222.327978021071
3948,69.256722458519,173.279165164433
3949,69.1199197574605,188.983145752021
3950,74.3837152826026,213.653765004901
3951,69.6034980805977,193.726895637358
3952,69.0199083087571,174.411741345279
3953,70.7060075587161,203.190610671248
3954,74.3504437288776,204.412959582247
3955,71.1375729190273,198.824169852665
3956,72.1237512378175,203.37296541286
3957,63.4508577377362,147.445172214614
3958,68.1853493768153,181.650971526375
3959,68.8663022069334,190.385361121489
3960,68.7292281916179,188.339285448556
3961,66.7977398519111,172.530025424969
3962,62.3325628205706,140.463266545205
3963,73.2080258175756,221.779278560574
3964,69.2724275439566,172.767898109782
3965,68.9234125332813,196.274977170374
3966,66.3137508476483,163.466629826812
3967,70.9094620063586,201.358596039301
3968,73.6400390073057,198.894295424992
3969,72.8596390341845,200.991476274266
3970,70.2250897904765,196.949125709664
3971,67.6402901079882,186.935279969432
3972,65.0612402249785,157.030391404326
3973,69.6965667629509,181.206639603027
3974,72.2865411552293,189.180183795342
3975,72.9347673999795,210.054856010528
3976,70.4289415163797,196.727035125791
3977,73.8738922252638,217.625073057232
3978,65.8560430168292,169.67626673248
3979,67.479777540048,184.209501103775
3980,66.4079457853008,181.901814348062
3981,69.1198027872998,174.564806081808
3982,74.317007993397,229.565477935106
3983,69.5059599786522,192.842105715014
3984,70.6486468783228,199.894169324319
3985,68.1151663027618,171.452922070786
3986,70.8816195863934,190.678519403256
3987,71.469184968388,197.416687271549
3988,67.8170757985361,183.678674173798
3989,70.5645414936814,193.321111841505
3990,69.0509542873868,181.410663462465
3991,65.5537970083078,164.515650945001
3992,69.7542135903978,193.459981115456
3993,66.648475244758,172.317508574215
3994,68.1718753908101,194.990195228688
3995,73.3391677575075,203.064741738865
3996,61.4703691672621,128.724049595521
3997,69.0122992512732,177.057807017784
3998,69.8725029290227,179.664958614565
3999,72.3161401866656,203.988287972572
4000,68.6621442214813,178.085844481126
4001,72.7834260157113,200.832792228216
4002,68.6329563006384,185.538019698976
4003,68.9196035164306,194.278450689546
4004,70.9399735505669,199.648257930634
4005,73.2743270977024,221.431073291153
4006,66.3923064898095,188.191995852659
4007,67.3933460662424,173.127460636371
4008,73.9722780162461,201.205101528797
4009,69.9573417230263,191.49552651689
4010,65.4260781609568,165.848029266853
4011,69.1180452520127,203.596695378063
4012,74.3089606245795,212.156853976996
4013,67.4349139491072,158.439049448593
4014,70.0486672870582,204.779499250912
4015,65.8482464315009,158.193446084243
4016,69.5461086688239,181.671650812897
4017,64.8742014693454,172.818716095951
4018,66.0575516378233,167.982022512595
4019,66.533872328423,159.656646762861
4020,66.3430726365689,171.690124914633
4021,71.602230803852,209.018700094943
4022,66.1341753696406,162.682728759439
4023,72.0772371138461,213.188863570632
4024,67.3827771549597,184.716311734428
4025,69.2014932770188,176.220869569746
4026,66.7517235557101,166.366264560012
4027,73.2810402497187,201.407019000057
4028,68.5853149654815,191.026243931068
4029,71.7787289334816,195.024268974457
4030,71.3184340915254,211.983344399568
4031,67.0840433478276,167.893176922926
4032,71.4271438809247,215.154985406312
4033,65.7699667927621,170.572520913216
4034,67.412046032636,195.472663918172
4035,65.8292966168988,163.105924049836
4036,73.295350593677,223.870178030187
4037,65.1861213914429,165.028012640068
4038,65.3485896341496,156.274801434304
4039,72.3564470019659,199.972455176131
4040,66.9881287128124,176.198725184527
4041,66.6265193462048,179.053683004071
4042,69.081456752367,176.867604161727
4043,72.109559993712,206.60343384624
4044,74.7932882435025,215.23544019205
4045,71.7943848783154,199.316043562422
4046,66.1132419928436,172.403019419652
4047,69.0395224965333,192.092449211837
4048,64.805302885928,147.363350276346
4049,71.1107821821191,184.144711111688
4050,67.3325661747305,173.059213490754
4051,69.0764356063413,173.363267679951
4052,71.0903637209687,181.030637176652
4053,63.9318040372715,162.247075758548
4054,69.9222245807765,183.779095971085
4055,69.7412396393621,206.636440218598
4056,65.126893844251,167.300255680145
4057,71.6082488278993,210.325952008248
4058,72.9068175533633,212.799040453567
4059,66.6870696361505,169.207323155429
4060,69.62454974967,171.396663132362
4061,64.0848340866297,164.462737014583
4062,72.4363238272856,211.942717816643
4063,71.2379681926701,208.494080766995
4064,69.0550708370863,176.141893827807
4065,75.553552225046,218.887283327876
4066,66.8969915133392,177.573446455673
4067,73.298338885144,194.948577135866
4068,65.8640344749623,175.56257866451
4069,68.7798587415388,174.579325278338
4070,69.342607631827,186.206275034938
4071,67.9644693970273,173.911384044234
4072,69.2082410739386,188.384881861092
4073,68.5091491736712,199.896558562946
4074,71.0518734357455,189.594976663833
4075,71.0478237814855,206.689585451311
4076,69.5042374371988,188.665144898766
4077,74.9769526518056,248.8488726642
4078,68.5031915142394,183.731286117888
4079,70.6267527240265,196.415983180694
4080,67.3942812009941,168.520743208648
4081,65.0424470905307,178.301600333992
4082,70.8138900127919,196.348029154279
4083,70.750805211364,196.296643499022
4084,72.4995798036306,198.939997056035
4085,70.4211836640729,205.465481239682
4086,75.5794443353472,239.333840315283
4087,65.1240419483023,170.056181810867
4088,69.371178264009,191.405711075729
4089,68.0747358888746,187.335136792891
4090,71.9348431728697,215.28029489833
4091,72.1211495572177,204.457450295104
4092,73.912908382747,227.257086652111
4093,65.6776085322676,181.382417042021
4094,73.3796782646495,200.011262518687
4095,73.7495365138171,197.605874735158
4096,64.5987969022366,173.992094268605
4097,66.3083725837049,181.98781574556
4098,65.9741449195987,177.664315615015
4099,68.602856206573,179.187804000123
4100,67.1367592016168,182.962242783551
4101,68.629930675173,184.289728965999
4102,71.4841494097764,229.639861491959
4103,71.5478186714699,199.797381303741
4104,68.6175683940527,183.13822371098
4105,72.6305940036647,204.761965470611
4106,69.7438052049668,186.705759585163
4107,66.6382533135472,168.039237104874
4108,68.0172808705494,180.158380235136
4109,70.6036801959668,188.423812318267
4110,67.3667952725085,167.291994880019
4111,71.789941614854,193.43752865487
4112,66.4139667403527,182.710149533919
4113,68.1713988260531,190.235688311971
4114,67.9530162603119,181.595756618972
4115,65.334074935713,183.769605369823
4116,69.8576476952053,186.428481539558
4117,65.8089913681022,170.704844471673
4118,70.8966005150552,215.062268826601
4119,71.5004477406619,195.476003211213
4120,74.1613143798719,223.612953199062
4121,71.9835519901657,215.453961443983
4122,65.9789764412681,168.450365986034
4123,69.0042995527855,196.362336212804
4124,68.4651634393393,183.672869075466
4125,65.0385030205002,164.33013320538
4126,73.680958444381,223.609136475135
4127,69.553012381007,176.282408555645
4128,68.9210464703126,180.79742710884
4129,67.7302749164575,168.545076355386
4130,66.9504805967336,174.845396598486
4131,69.5431163518097,188.090866648531
4132,70.4477916623115,199.38345288984
4133,65.7012443142669,173.21160872751
4134,64.8127073004397,163.428121742457
4135,75.0760764727887,229.233671294062
4136,67.5429283763125,166.334796590382
4137,69.9900983879953,206.660949042745
4138,73.4317291499693,216.015176365581
4139,70.2018896651885,192.528056808982
4140,72.152093843505,181.243648063488
4141,71.8189261546497,207.709155586242
4142,68.2671032059243,190.469466185276
4143,68.9936005179232,188.775621877801
4144,68.9334261296966,199.632935051206
4145,69.7465307640816,195.526568621515
4146,66.2262530887009,166.052640868074
4147,64.4997101773162,164.723130530328
4148,71.1061963061444,203.983052809861
4149,70.3341357383126,187.247847502349
4150,68.0422060105184,169.430852318367
4151,67.1128761229939,175.776350093822
4152,71.8416851655764,207.957832473152
4153,71.7436748646054,197.936832130393
4154,67.4495010651725,192.585560750949
4155,65.7157085786502,163.008036874116
4156,69.3753243425993,204.973546938437
4157,66.643246902504,167.81350153129
4158,67.7799121676394,173.387966081254
4159,73.3658506177066,206.033858632294
4160,69.1571915097223,185.414435390982
4161,73.7421445984726,199.513071075091
4162,69.701668481179,197.350489259023
4163,65.8448804890073,164.276917855489
4164,75.4563283585185,206.503557529833
4165,65.6826550678392,180.490439873199
4166,70.4335879900971,199.06839753
4167,72.2037937631139,195.576430204512
4168,71.0355086391,192.756097368058
4169,72.464759914417,225.63370342739
4170,60.2437181028691,153.831429216947
4171,71.4840745803273,193.009757912692
4172,68.6265969129178,163.387454914258
4173,70.642802923956,187.506566365527
4174,70.1098295752512,219.8576104612
4175,67.1334442916497,175.152372753389
4176,66.8012409799403,175.043755479441
4177,66.0543772240985,162.517072642348
4178,65.4421255751776,169.379709559426
4179,68.6537780569762,194.939858305624
4180,69.5339449884536,175.818974977575
4181,73.9338806181208,218.550093254024
4182,68.0415276766908,185.183339389795
4183,69.827310105956,200.232020572465
4184,68.5701254397349,192.329282181503
4185,68.9855539478644,186.341902051518
4186,68.5168794396837,186.362411645933
4187,70.1089904322315,184.135436160748
4188,65.8254451927654,156.804215038989
4189,66.2823017245277,163.836439171189
4190,67.7214921667194,177.663755958389
4191,68.6730422761976,182.163561701064
4192,72.8666729122285,215.453272816054
4193,68.999607560707,171.409465241574
4194,74.348485150254,210.369030639573
4195,70.8794672489916,186.270382988466
4196,70.1878493105397,194.400248420937
4197,69.351832242262,174.359598738334
4198,70.6810437360309,195.985898110075
4199,63.7691149798678,165.701730944036
4200,71.2536148826262,193.829564444462
4201,69.3850625328453,194.615457891224
4202,71.4643326881547,203.632951634329
4203,71.7856156071885,192.550820558374
4204,65.0054061792742,152.801310681396
4205,65.9756468309282,178.295096132824
4206,68.2807475988903,178.0623647383
4207,67.6811164490451,179.131733758258
4208,64.6006005377932,165.463352397708
4209,71.9543552002517,205.012924750896
4210,71.6537033892934,203.560177162322
4211,68.4449674035786,170.046480059318
4212,63.8530119602319,163.020712290409
4213,67.9451830843268,176.935955204858
4214,68.7895393943756,176.936187302851
4215,71.5952389944303,207.79614411703
4216,69.4989464774697,197.456280496505
4217,66.171479665222,150.023472711261
4218,67.2402582750194,180.410028167943
4219,71.9886269995038,203.619892177037
4220,66.8580051449311,177.403382388963
4221,67.5759710489801,175.891959595933
4222,68.9919775552593,194.350108768264
4223,74.6290981211044,226.892153616578
4224,70.8121622451816,206.293369554484
4225,70.8535496255446,195.251666491753
4226,68.5507144535643,197.011049712799
4227,65.0383833813307,154.104776734366
4228,69.9892052553004,185.845964022221
4229,71.9937450614421,206.337325448888
4230,70.3985435860698,179.424881771189
4231,68.4137911385991,194.385230284124
4232,67.0861118731947,177.543107576026
4233,70.8475808780624,195.969325053707
4234,67.9075589075407,179.310232906941
4235,66.3529082736873,172.301393950189
4236,62.4762567176972,140.160658613611
4237,67.0600208165061,187.725678368781
4238,66.7560292174062,165.989782092878
4239,70.185950915161,188.001394221727
4240,69.2112071037496,183.096624151011
4241,71.1765712130773,204.47592322294
4242,71.6354070267975,211.607861393655
4243,70.872811462741,179.368529700098
4244,72.1895620404837,214.686484468206
4245,64.3984832271446,146.683845559696
4246,67.6943047368205,178.159153413349
4247,70.475543576638,197.894757432703
4248,71.542832896417,204.716798447032
4249,70.1078517456433,199.451431257303
4250,64.059623006241,161.015154591803
4251,69.4627154392701,179.697918533356
4252,68.7930601669446,197.114929937545
4253,66.3595061199446,166.122860775823
4254,67.2498003057156,182.842746657182
4255,71.9701401976461,206.823605271503
4256,72.7152245437666,207.24658122651
4257,65.1865694174926,172.453691601477
4258,71.5670024732117,211.15356645122
4259,65.840638295757,162.484866133794
4260,67.942327464776,169.927496823046
4261,72.5583724718679,198.80918686426
4262,69.0962029934429,180.78017477071
4263,65.9340903421704,157.706693721179
4264,63.8071784549547,167.362944407411
4265,67.319520128829,177.16161181273
4266,71.8795384923435,196.63856606501
4267,68.7042590395085,184.277158793982
4268,67.9346615924944,182.688022191678
4269,69.2698292892284,175.046841795658
4270,64.8682718320948,163.198206099379
4271,67.1800452753145,177.821657075053
4272,73.1586418690673,230.994904705117
4273,65.7553236599575,166.965345014142
4274,63.3697644893544,141.901777414332
4275,76.8668549581823,240.536796698663
4276,68.2710499073989,172.941248241725
4277,65.4808580990564,150.292307200069
4278,71.4081522081335,208.059373566721
4279,67.678644043458,186.504349407445
4280,68.6713910540146,170.431873368585
4281,67.2409041032986,174.295299596564
4282,64.8150085176793,159.94041705252
4283,68.023799653567,180.128532379147
4284,72.7469167831248,204.614317732258
4285,67.5383087679076,181.865044346081
4286,71.7599909290842,211.480853499342
4287,66.2872442901916,180.914926525865
4288,75.1847948257597,222.475210974731
4289,63.4886836517284,156.732431299329
4290,67.2300135468972,163.476266634742
4291,67.7958934057648,169.039215418834
4292,66.3818587336622,172.781824110699
4293,67.1958155305088,194.235438031997
4294,71.4807287997842,202.671539299672
4295,68.1790660556521,165.113235363145
4296,73.2945837202624,225.260179000951
4297,77.1008721027022,240.455351800759
4298,62.605034873978,152.726549748073
4299,69.5761714022238,203.289127006805
4300,75.4236865563582,220.757114442976
4301,63.0902897651848,140.517044492207
4302,76.6909627296268,233.1586923868
4303,66.9276689663426,169.535121116643
4304,64.1164285273487,146.237397860166
4305,69.5783300161394,191.377252247276
4306,71.1902992551411,183.845507094266
4307,67.519372152622,200.897021073657
4308,73.1930084082932,206.750503917448
4309,71.6256009036064,179.753943802224
4310,67.7685968800007,190.320218810512
4311,72.2751824966983,227.269347547858
4312,65.4181191974688,160.736645446975
4313,69.5438003916511,207.874838789751
4314,68.7912043849282,167.670428882281
4315,75.1812608641992,218.513276857409
4316,72.3088137820774,209.455552279001
4317,69.326932139984,212.289297441882
4318,64.9305300745508,149.837680356683
4319,69.4862874005581,199.534131277679
4320,66.7904794483487,186.930370461676
4321,70.9617877127908,181.050984276392
4322,72.9932971547313,190.904148445298
4323,71.7323427196252,198.635976259846
4324,60.9720323052125,150.865014390545
4325,67.524889145181,177.020905756561
4326,68.3146756401921,186.63218530433
4327,69.3397805355218,193.041363498725
4328,67.9263853240683,168.685986420117
4329,69.4542504692111,205.550568068128
4330,68.0204197072484,172.546900989922
4331,76.8487612691053,254.209073180735
4332,70.501368203878,180.135324446521
4333,69.9823440907218,176.464926128901
4334,65.8952150956405,151.183699012324
4335,69.6184519516426,189.584957331078
4336,68.4510841264866,166.832798718981
4337,68.2408015505215,163.632516077347
4338,70.6937611666062,194.230612852264
4339,67.7491296818774,171.875902745534
4340,72.0025203669615,189.386299571946
4341,72.7134907568074,207.459681732912
4342,66.1477384703774,183.935070087864
4343,68.3768266999005,189.465942705764
4344,71.5872158686328,184.4579257838
4345,70.3561662279372,185.024507597114
4346,65.8889513998202,159.00585609289
4347,62.525783739867,144.750084449321
4348,68.5562814918414,189.03649767196
4349,69.1969826515158,194.257747797597
4350,63.8460483229035,161.697693477066
4351,73.1433355001015,205.721863940232
4352,71.9251064558823,198.674655193774
4353,69.604026653413,185.639510744775
4354,68.5660918222243,180.889582602943
4355,74.0407798950764,217.122686245623
4356,67.5629128378475,171.266429819698
4357,73.0283155143541,225.564077060447
4358,63.7561632979229,158.747207600433
4359,71.7897799722807,207.493691093771
4360,67.725618928594,201.116400930408
4361,71.5290014827599,220.94065027989
4362,66.6877422279383,184.50823777387
4363,75.0444861944777,222.034564699976
4364,70.7896983309274,186.57562595798
4365,67.4972703606998,180.742459288516
4366,72.0747755144427,195.046634080451
4367,69.105846253042,190.213987201726
4368,69.1485331637724,190.345610968053
4369,69.33697762557,180.23951648144
4370,66.8782860897404,172.285307522221
4371,71.1644057925392,199.042919819346
4372,70.2359843634208,196.461413498625
4373,69.8454220544944,178.674044434546
4374,64.7373387162336,161.650244516174
4375,72.9239700895835,204.220209116356
4376,71.1845576397817,200.837100922882
4377,63.1219267893518,153.944731337291
4378,66.4336836456774,173.995006760975
4379,69.6064373218433,184.644156760949
4380,70.2510370438515,190.654090176271
4381,69.6996037726914,182.700813581942
4382,67.8627382412041,170.795052136636
4383,67.3602233102933,174.586148187258
4384,70.983670488761,182.136435149657
4385,72.8712626131453,221.756660052584
4386,62.3483179935539,150.721987710062
4387,63.2183603040133,142.158882740641
4388,70.1742946114119,201.713032391986
4389,68.9555250979195,204.427510315559
4390,70.1563997432059,189.509015405781
4391,66.673870982868,174.159263609077
4392,69.9440797901785,196.178101276605
4393,64.0980072075644,164.482231596251
4394,66.29944080787,159.235987804992
4395,70.5573381083313,204.280202715582
4396,73.3002326791658,206.103156712409
4397,67.0178481210553,156.544812316039
4398,71.419541743596,199.667482774619
4399,69.2620291447985,162.288236226001
4400,76.6001829545762,239.697207027428
4401,68.7114178724069,195.391862159653
4402,61.0907475005205,147.266463481623
4403,71.850344819342,202.669703139689
4404,65.2525663468544,170.522745558528
4405,67.2267185892044,158.125458070433
4406,74.8531636229816,229.402041956599
4407,64.8709114048426,154.935691951312
4408,67.8413625063854,179.647844388469
4409,68.6817811859002,188.273424525799
4410,68.8499886145476,193.762099235717
4411,70.0377611559296,190.71536807354
4412,67.5436217554202,196.493315163641
4413,68.4293969443223,172.915306526056
4414,67.680014500842,171.617124623648
4415,69.1689560591429,191.820572556407
4416,71.8102807633512,203.271066643973
4417,73.865890460385,223.46474685252
4418,69.7629047258566,186.236750761078
4419,66.609468641525,191.841854586274
4420,66.1688164617831,154.594031762614
4421,67.1436545681765,182.609139212536
4422,76.4823187091377,230.794195470194
4423,69.5496995552631,184.494827819341
4424,70.0012309744693,200.500678135024
4425,73.8462248688545,222.620663681748
4426,68.9884453717738,173.098430301644
4427,70.6431925632497,198.491167722058
4428,65.1469076866683,153.296437253659
4429,65.2327708069421,168.739899747244
4430,70.1031643750325,186.67546614618
4431,67.7944603103637,179.913766051073
4432,68.7755036786373,199.601514226796
4433,68.0291151422145,167.541952036877
4434,68.7892271430625,187.056791918512
4435,68.2995143116332,184.840081739358
4436,66.937451868686,169.450393889519
4437,65.3437055704396,166.958560451201
4438,66.2124337212599,176.747909726572
4439,68.9498577517652,196.035689822723
4440,69.7236968410306,188.249505345517
4441,62.0280433365798,149.231284287071
4442,67.2623418758255,167.074596747779
4443,65.2859132174667,161.148234552839
4444,69.42534001901,188.779449754868
4445,66.0711396118842,162.201840372466
4446,69.0508397846292,198.371794256232
4447,68.1246915328235,186.907661618339
4448,72.717612705243,210.365361519962
4449,71.300221532449,189.794534874093
4450,70.7816425068478,209.511912850533
4451,69.7835319920342,180.13728923664
4452,70.5240492043179,193.094687490084
4453,67.6369665865025,161.544106573257
4454,69.1283566295392,184.142280775944
4455,69.3474920063227,180.285708246862
4456,68.0967595584502,189.26634876783
4457,73.768660920017,216.968238466275
4458,72.0989044448574,207.539909456573
4459,72.3860981627709,212.212518831504
4460,69.5386843604893,189.533169703578
4461,71.36206500728,189.156791331041
4462,67.425499838467,187.952602764065
4463,63.7013645640432,169.759770984934
4464,71.66933582106,208.335506865296
4465,74.4606944911152,217.631866436072
4466,68.5073970671532,167.861298195562
4467,68.1178089734949,171.706782634827
4468,63.0341698280492,131.800702916443
4469,68.73713054322,190.149003712083
4470,72.0372677997777,209.93470762231
4471,69.41066207624,180.718257678176
4472,70.9497700994047,194.256851262025
4473,71.0146142921773,192.873509134883
4474,73.1053070852177,206.818026615073
4475,69.1938714016702,182.427616361242
4476,69.8932686264077,196.075636901452
4477,71.074818364463,198.021691384998
4478,65.5661013584934,162.37423225926
4479,67.2293422715995,161.70353617837
4480,72.2477471839842,217.378498294396
4481,69.442300077574,174.885728547394
4482,74.1009902457718,217.187610639723
4483,69.5924791921135,181.616836714879
4484,68.6430173384938,181.371723130548
4485,73.8953152272514,208.037702066837
4486,72.031923917951,198.9535791767
4487,68.4852135129936,184.657139958437
4488,66.7552191174723,141.674976833422
4489,69.2898855810603,179.561863817312
4490,72.1219265019249,199.120862389857
4491,71.3169877488631,199.157694522968
4492,67.2528410428749,174.175000727874
4493,65.6408449039344,154.503178418822
4494,65.8497985691504,165.54268995694
4495,65.5946128268641,162.291597258272
4496,68.8369333583183,183.69782679939
4497,64.4512115827048,147.044657352242
4498,67.3817728386335,179.319259045558
4499,71.3663654768859,199.881585246269
4500,69.3005304360303,202.838700722612
4501,70.2043479472151,176.659089639663
4502,66.7103909924789,174.990111793505
4503,72.4320810423557,210.722947438366
4504,69.9361907343168,187.728757464405
4505,68.5023678249719,192.578382265299
4506,63.6515082468666,159.604267027382
4507,72.2611846469261,216.867467177739
4508,65.9045066406036,186.015505146442
4509,74.0911900374635,215.994558454458
4510,69.6565112136457,182.942292479785
4511,71.8615998138472,194.764540000883
4512,69.0120284697781,182.686684277419
4513,68.5613711736471,175.041945711247
4514,70.2304111293059,207.412833653302
4515,65.7967781937743,175.912287800921
4516,66.2964227716638,176.252799588434
4517,67.7985803261825,184.716884970712
4518,68.2116569609695,196.058997845219
4519,72.7932197292912,209.806121474225
4520,68.7212180185426,190.120244516944
4521,67.0429030337102,182.721452432648
4522,70.7703571321698,197.332612713016
4523,67.5226605508798,172.867726636091
4524,72.9622270487991,207.50145546613
4525,66.5539863814558,171.4674808307
4526,64.3958283684289,145.39863231907
4527,69.997463823523,198.817508176949
4528,69.2176337106093,197.35599514765
4529,71.4537373827253,195.538165951745
4530,71.9384959492937,217.55978401917
4531,68.995658520388,192.513164591725
4532,65.034102155477,163.995593439738
4533,70.0304887722538,196.01833670293
4534,68.3050007333406,181.173558781912
4535,73.1131767925108,211.419775075714
4536,70.724292066026,197.361246600794
4537,68.8494796592457,189.791341203241
4538,65.9369230675052,180.500485214155
4539,71.5273414341669,206.54395342862
4540,72.6531446179203,223.935449889002
4541,67.5259727503096,175.470021177302
4542,70.2216472898035,203.995316841321
4543,73.2230709356739,216.149217729092
4544,69.6844576252451,201.625724652623
4545,69.7449152056439,197.655268021174
4546,69.5114690301677,198.955946204012
4547,69.812724635604,196.613143811568
4548,62.5371392122177,159.64599620432
4549,71.5705082207623,200.546570081206
4550,70.4599451027778,199.183533286829
4551,68.1861571479218,184.095237378594
4552,70.1560126502743,185.257822705305
4553,69.6726186921254,203.03821825748
4554,68.3844491037778,178.307495336133
4555,61.9766861508983,137.666526856629
4556,67.1070656270633,186.879192802052
4557,65.1029348660786,159.104753561143
4558,68.5919540264725,196.184005335904
4559,66.3746183608329,166.923412925573
4560,68.1061090732165,187.420090888079
4561,67.1890459715083,168.695154616812
4562,64.7089540624648,184.426610901015
4563,68.7335142635047,186.992237179932
4564,68.10845837403,178.461168551695
4565,75.6903839208958,223.587548119164
4566,65.66251180719,170.932863963365
4567,70.7225053435769,198.12118338321
4568,67.5533213058089,178.247784671234
4569,77.5471863409053,242.041172648909
4570,68.015294615227,186.094459710412
4571,70.7627956594325,196.765261064146
4572,67.878401716611,152.896964847604
4573,68.0701901396216,169.315686503236
4574,68.464565083481,182.130883035614
4575,68.1385508788607,187.078465595271
4576,70.8304806689428,204.697661970683
4577,73.166638105566,232.761166336534
4578,64.7461743198555,176.948432999639
4579,64.7784801980082,158.17255009629
4580,69.3476174583757,185.66702599532
4581,68.4444403761031,183.818407694197
4582,69.284240158114,206.332544990546
4583,72.3334760051182,210.964440516914
4584,66.7472734922552,156.097266729178
4585,67.5228908707639,179.046712630959
4586,69.0888645946349,196.738709318429
4587,67.455245877847,192.835593292195
4588,70.3749846216782,179.374213738752
4589,70.3290936155985,209.58529221358
4590,68.6087581009146,201.78198290154
4591,71.0069025307876,192.794562338277
4592,70.9442297643081,190.751029969281
4593,67.7607874306241,178.820340152924
4594,71.8047729223144,220.398127200159
4595,72.9397364716663,199.095171377781
4596,71.3688907648952,205.21692179189
4597,72.8536001008955,199.81470767552
4598,65.7573321116953,167.667432358641
4599,68.7643601372847,185.934778195764
4600,68.6671579610973,206.515756632978
4601,67.5360280897294,177.056515488706
4602,71.9740370456364,211.98785025273
4603,65.8692531243916,176.181289497547
4604,66.9088342309804,195.405195410463
4605,70.5311746623251,176.993077929943
4606,67.3858091764909,171.05608268942
4607,70.513230652926,205.725383948652
4608,72.4304550804762,208.141537132869
4609,70.5423927817371,197.04185851977
4610,70.1965802854446,194.699193524582
4611,71.1929614495965,206.196180056506
4612,63.5771768953184,156.820414854543
4613,67.839590246404,169.459305890162
4614,67.0085793991972,168.926794443904
4615,65.4972624621934,175.427247822009
4616,65.5317996336412,177.61822433546
4617,68.7978790473127,186.857838775599
4618,70.891173443606,182.28370589774
4619,66.3276990468685,156.606046359655
4620,64.2399122762245,169.850769070359
4621,65.9790480935737,173.886761190519
4622,66.0364448092802,172.140801009789
4623,70.8523785395008,221.05322788392
4624,68.977802627208,190.148682339593
4625,68.9253585994432,191.065682955728
4626,63.8650182456655,161.74026021578
4627,68.4766174538759,176.762771610032
4628,72.1365459360299,214.536568827229
4629,72.9548954312415,214.511760594122
4630,67.8902088460191,168.824926999625
4631,67.7223203245706,175.634877438213
4632,68.4860830678464,203.009243569307
4633,69.8897376153977,203.390800819221
4634,67.6568927918774,192.121523980545
4635,71.4398698519055,182.174364296503
4636,73.2809668311317,225.207435378074
4637,59.8680779342708,117.803841692011
4638,70.836937997105,215.946998824017
4639,65.0008063302381,149.287684034864
4640,69.031825524802,188.258598618738
4641,69.9605218878937,199.816809834134
4642,67.1660564007431,162.801063885889
4643,72.7619063895942,226.736155125258
4644,68.5347706293347,186.703104499025
4645,66.1714582613775,149.999075714197
4646,69.1634530739506,189.146861384614
4647,69.3493930993854,184.316088219314
4648,69.8055810049848,208.435223167274
4649,67.4289082159466,172.112076471477
4650,73.6313363648411,212.485152792428
4651,68.5257336631355,194.110669885852
4652,66.6756827176355,169.253940175445
4653,69.3830474047613,200.566659110968
4654,69.0613820988925,172.035239471501
4655,71.2506239765993,209.482124657112
4656,70.6024088402538,216.511147837803
4657,65.8801355873964,157.450579917075
4658,66.5317464234284,168.247436849264
4659,69.0857938231438,194.643178186085
4660,72.8389938936161,221.080417861228
4661,69.1531022926345,201.994030074385
4662,67.923310630392,173.348646161641
4663,67.9015249363869,184.059658918228
4664,64.4859290574204,160.677632557097
4665,67.001350214733,183.826758564917
4666,68.4885098078028,184.006789542178
4667,67.1788915930131,179.444445235512
